19 2 0 | Il.11.5:4/7-Il.11.8:3/8 Il.8.222:4/7-Il.8.225:3/8 | μεγακήτης ναῦς μέλας ὅς ἄρα ἐν μέσσατος εἰμί γέγωνα ἀμφοτέρωσε ἠμέν ἐπί Αἴας κλισία Τελαμωνιάδης ἠδέ ἐπί Ἀχιλλεύς ὁ
19 2 0 | Il.12.345:4/7-Il.12.348:1/9 Il.12.358:4/7-Il.12.361:1/9 | τεύχω αἰπύς ὄλεθρος ὧδε γάρ βρίθω Λύκιοι ἀγός ὅς ὁ πάρος πέρ ζαχρηής τελέθω κατά κρατερός ὑσμίνη εἰ δέ
19 2 0 | Il.14.195:0/9-Il.14.197:1/6 Il.18.426:0/9-Il.18.428:1/8 | αὐδάω ὅς τις φρονέω τελέω δέ ἐγώ θυμός ἄνωγα εἰ δύναμαι τελέω γε καί εἰ τελέω εἰμί ὁ δέ
19 2 0 | Il.20.286:1/9-Il.20.287:10/11 Il.5.303:1/9-Il.5.304:10/11 | μέγας ἔργον ὅς οὐ δύο γε ἀνήρ φέρω οἷος νῦν βροτός εἰμί ὁ δέ μιν ῥέα πάλλω καί οἶος
19 2 0 | Il.24.147:0/8-Il.24.149:1/8 Il.24.176:0/8-Il.24.178:1/8 | δῶρον δέ Ἀχιλλεύς φέρω ὁ ἄν θυμός ἰαίνω οἶος μή δέ τις ἄλλος ἅμα Τρώς εἶμι ἀνήρ κῆρυξ τις
19 2 0 | Il.4.533:5/6-Il.4.536:1/8 Il.5.624:7/8-Il.5.627:1/7 | ἔχω ὅς ἕ μέγας πέρ εἰμί καί ἴφθιμος καί ἀγαυός ὠθέω ἀπό σφεῖς ὁ δέ χάζω πελεμίζω ὡς ὁ
19 2 0 | Il.5.130:5/8-Il.5.132:7/8 Il.5.819:4/7-Il.5.821:7/8 | θεός ἀντικρύ μάχομαι ὁ ἄλλος ἀτάρ εἰ ἄν Ζεύς θυγάτηρ Ἀφροδίτη ἔρχομαι εἰς πόλεμος ὁ γε οὐτάω ὀξύς χαλκός
19 2 0 | Il.5.750:0/6-Il.5.752:6/7 Il.8.394:0/6-Il.8.396:6/7 | ὁ ἐπιτρέπω μέγας οὐρανός Ὄλυμπος τε ἠμέν ἀνακλίνω πυκνός νέφος ἠδέ ἐπιτίθημι τῇ ἄρα διά αὐτός κεντρηνεκής ἔχω ἵππος
19 2 0 | Il.6.93:3/7-Il.6.96:0/7 Il.6.308:4/8-Il.6.311:0/7 | δυοκαίδεκα βοῦς ἐν ναός ἦνις ἤκεστος ἱερεύω εἰ ἄν ἐλεέω ἄστυ τε καί τρώς ἄλοχος καί νήπιος τέκνον ὡς
19 2 0 | Il.7.376:5/7-Il.7.379:1/11 Il.7.395:5/7-Il.7.398:1/9 | ἄν νεκρός καίω ὕστερον αὖτε μάχομαι εἰς ὁ ἄν δαίμων ἐγώ διακρίνω δίδωμι δέ ἕτερος γε νίκη ὡς φημί
